feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,label_0,label_1,label_2,label_3
0.63032866,-0.6645753,1.360821,0.7574657,-1.0415125,-0.09333499,0.1582264,-0.9136857,-0.01293437,0.46090987,-0.6169386,-0.44370165,-0.6314761,-0.64785016,-0.4324312,0.79795957,0.7988694,0.29846397,1.4056128,1.4612235,-1.2952414,0.83267856,2.1165814,1.0279578,1.533249,1.7479116,0.46857446,0.59054077,-0.4652119,-0.4652119,0.06873277,0.35061702,0.034971092,1.7693179,0.7904663,1.0464793,0.9481276,0.6924202,0.74604654,0.78851956,0.19604498,0.119719304,0.257155,0.029489111,0.054073807,0.33002055,0.35061702,0.0,0.0,0.0,1.1756536,-0.3734619,-0.58101135,-0.7083412,-0.25035957,-0.33262458,-0.092550084,0.8792062,0.22842196,0.08051168,-0.3580563,-1.1919664,-0.28892535,-0.16576229,0.19988267,0.78734916,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
-1.5053453,0.5667315,0.536908,0.7574657,-0.49322087,0.016479326,-0.17725487,0.09252961,0.21343014,-0.7592918,-0.6169386,0.526225,-0.16271973,-0.22129677,-0.6258829,-0.6928894,-0.6208935,-0.70378095,-0.87640727,-0.9075153,-1.2952414,0.83267856,-0.8515707,-0.9655901,-0.7757106,-0.8259378,-0.27622586,-0.20720418,0.5777298,0.5777298,-0.958502,-0.9755714,-0.9151239,-0.8741829,-0.23985359,-0.94412607,-0.9779506,-0.9821125,0.78927237,0.8329495,0.7414113,-0.30052948,-0.45261675,-0.6811034,0.054073807,-0.69551927,-0.9755714,0.0,0.0,0.0,-0.45462614,-0.7761387,-0.22173212,-0.15419395,-0.10881867,-0.69541526,-0.51133525,-0.46098885,0.089042395,0.5802206,0.43159685,0.16503586,-0.4570029,-0.58253735,-0.34155774,-0.10739617,-0.5018215,-0.3785939,0.69631064,0.0,1.0,0.0,0.0
-0.21588176,1.2392733,-0.23345064,-0.657842,-0.7470596,-0.40518752,0.04435992,1.5916913,-0.1079632,-0.7592918,-0.6169386,0.46681902,-0.36297697,-0.41305327,-0.8056483,-0.5548178,-0.47922203,-0.35773638,-0.4792215,-0.5184561,0.838128,-0.81283426,-0.8515707,-0.45426032,-0.49570018,-0.8259378,-0.94601035,-1.0740882,0.5777298,0.5777298,-0.35424626,-0.645598,-0.30708468,0.258746,0.24614637,-0.18407676,-0.24253888,-0.34274548,-0.2769639,-0.26298815,-0.34174684,-0.6857575,-0.4747971,-0.51141125,0.054073807,-0.4825665,-0.645598,0.0,0.0,0.0,1.2571676,0.12193659,0.28441465,0.36643633,0.56356543,0.27194524,-0.5267606,-0.49198493,-0.3067662,0.58091664,0.3486821,0.013429021,-0.08092464,-0.5748918,-0.3593035,-0.15650865,-0.5018215,-0.3785939,0.69631064,0.0,0.0,1.0,0.0
-1.2877483,0.7705159,0.32552353,1.3235887,0.83943224,-0.1677672,1.4044352,0.5868144,0.535716,0.50281566,1.3058602,0.22380643,-0.055034008,-0.19970882,-0.65274,-0.8365031,-0.673221,0.5239031,0.26054272,0.094268285,-1.2952414,1.4908837,0.96049106,-0.3609266,0.32945704,0.74540144,-0.82277,-0.8990163,0.5777298,0.5777298,1.0128824,2.4420707,0.81293046,-0.08868554,2.7461302,-0.0790032,0.40136656,1.1653996,0.50974554,0.5456361,-0.05164223,-0.61571604,-0.10257436,0.054095756,0.054073807,1.279104,2.4420707,0.0,0.0,0.0,-0.014450612,-0.11490098,-0.052773785,-0.2462539,1.2765275,0.40270674,0.7562751,4.9138556,-1.0022014,-0.74414545,-1.5891316,-5.3059154,1.3407465,1.074548,2.0430775,6.971611,1.9927404,-0.3785939,-1.4361407,0.0,1.0,0.0,0.0
-1.2958075,-0.6372872,1.1094303,1.3235887,0.83943224,-0.5569217,0.41149333,-0.034317512,0.56782144,-0.7592918,1.0857056,-0.56217295,-0.32553202,-0.3859789,-0.71479225,-0.52942246,-0.43437257,0.54268485,0.541799,0.46042663,-1.2952414,1.4908837,-0.8515707,-0.16744545,0.74825674,-0.8259378,0.06670378,0.17622332,0.52492267,0.52492267,1.0128824,-0.55560297,1.1403085,-0.08868554,2.7461302,0.2945994,0.40136656,1.4844741,0.6091649,0.6478249,-0.020586649,-0.5982057,0.07100802,0.027940158,0.054073807,1.2166731,-0.55560297,0.0,0.0,0.0,-0.014450612,-0.5186375,-0.4227343,0.20778933,2.4655447,2.9762614,-0.51133525,-0.46098885,-2.0157351,-2.045889,0.24056286,0.14533861,2.500871,2.76721,-0.3561186,-0.60092133,-0.5018215,2.6413527,-1.4361407,0.0,1.0,0.0,0.0
-0.9734416,-0.6061971,-1.5523,-0.42195737,1.0298113,-0.6614327,-0.8292003,-0.38006607,-0.5098193,-0.7592918,1.438017,-1.0328029,0.32741544,0.21258947,-0.033340048,-0.78674144,-0.68403095,-0.86308104,-1.0344006,-1.0632077,0.838128,-0.81283426,-0.8515707,-1.045748,-0.95492566,-0.8259378,-0.9942348,-1.1451068,0.5777298,0.5777298,-0.958502,-1.0033981,-0.91208494,-1.4406474,-1.0174536,-1.161283,-1.1355388,-1.0125586,-1.287727,-1.3019074,-1.7756058,-0.7032679,-0.78532225,-0.7628562,0.054073807,-0.7826282,-1.0033981,0.0,0.0,0.0,-1.4817023,-1.386512,-1.2718956,-1.2714263,-0.7221592,-0.7626687,-0.5889689,-0.6169879,0.7189965,0.59007984,0.15391915,-0.33531198,-0.67389363,-0.58434147,-0.27309707,-0.07242289,1.9927404,-0.3785939,-1.4361407,0.0,0.0,1.0,0.0
0.80762994,-1.144874,-0.8637441,-1.1296113,-0.8739789,-0.45255843,-0.26897725,-0.0974968,-0.5597872,-0.10202264,-0.6169386,-1.0804328,-0.13038562,-0.087620325,2.8628857,2.0305634,1.8632467,-0.053386092,1.3871344,1.5570731,0.838128,-0.81283426,0.86692524,2.075493,1.1049545,0.66426533,0.26496,0.38477463,0.036456272,0.036456272,0.40107343,-0.2160117,0.45109472,1.7693179,-0.72585356,1.4446003,1.3333433,1.0273267,1.3295947,1.3883233,1.6655042,-0.5543702,-0.38607782,0.9685693,0.054073807,0.12995555,-0.2160117,0.0,0.0,0.0,1.5832235,-0.1403332,0.288056,1.1105131,-0.36536154,-0.24864528,0.0043909224,0.03768838,0.3127659,0.20430455,0.74243706,1.0995612,-0.2913794,-0.20770237,-0.7704085,-0.58429664,-0.5018215,-0.3785939,0.69631064,0.0,0.0,0.0,1.0
-0.9250867,-0.48140597,-1.1540297,-1.3654958,0.16675971,0.025623241,0.32629004,-0.66686535,-0.47054678,-0.7592918,0.8552684,-0.99428207,-0.07949979,-0.118188046,0.6602175,0.1778986,0.2542818,-0.8877352,-1.0290265,-1.0548327,0.838128,-0.81283426,-0.8515707,-1.0766351,-0.9262918,-0.8259378,-1.0853255,-1.2836145,0.5777298,0.5777298,-1.2153107,-1.285346,-1.1550254,-1.4406474,-1.4888735,-1.1694264,-1.1801888,-1.1031356,-0.419609,-0.40960684,-0.49172255,-0.4931435,-0.408256,-0.7725528,0.054073807,-0.7977136,-1.285346,0.0,0.0,0.0,-1.269766,-1.4119443,-1.2777218,-1.2043923,-0.8348055,-0.78342557,-0.64333016,-0.7262228,0.75496185,0.59816104,0.19594316,-0.2519088,-0.68914014,-0.5900937,-0.29229608,-0.11253033,-0.5018215,2.6413527,-1.4361407,0.0,0.0,1.0,0.0
-1.5375819,-0.8011577,2.0162065,0.9207704,-0.49322087,0.9178639,-0.7660093,-0.3222969,-0.011162934,-0.7592918,-0.6169386,-0.55506366,-0.44231817,-0.49468943,-0.7521461,-0.3329549,-0.2332919,-0.7315771,-0.84634775,-0.8790629,-1.2952414,1.2124122,-0.8515707,-0.89790595,-0.7715776,-0.8259378,0.64539754,0.76308846,-0.9008711,-0.9008711,-0.88297004,-0.8795069,-0.84510565,-0.77977216,-0.36135358,-0.8875748,-0.92323244,-0.93454057,0.57314336,0.24055077,0.17332138,1.5030382,-0.5413382,-0.7082744,0.054073807,-0.7239665,-0.8795069,0.0,0.0,0.0,-0.45462614,-0.45823598,-0.51303965,-0.48936367,-0.67498225,-0.6013584,-0.4027613,-0.24281755,0.6084449,0.58909595,0.50018615,0.39002228,-0.63139415,-0.5853891,-0.39063752,-0.24483489,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
0.5658555,-0.5004159,-0.44721028,0.049811844,-0.18861444,-1.1483471,1.5752418,-0.70252013,-0.5597872,-0.7592918,-0.6169386,-0.49207246,-0.847469,-0.88464606,-0.67362386,2.2729843,2.5141175,-0.44042116,0.52692556,0.463838,0.838128,-0.81283426,-0.8515707,-0.18531409,0.7627732,-0.8259378,-0.12083586,-0.029554468,0.5777298,0.5777298,-0.05211838,-0.60142064,0.01012861,-0.118896976,-0.3856536,-0.18407676,-0.24253888,-0.34274548,0.57314336,0.61079997,-3.3867087,0.48743698,1.0112875,-0.52950495,0.054073807,-0.5994045,-0.60142064,0.0,0.0,0.0,2.8059332,2.0849862,1.5261128,1.1864848,-0.56882656,-0.48042822,-0.26316628,0.03768838,0.5848807,1.0627172,0.8170148,0.86975986,-0.56712705,-0.82597333,-0.48759806,-0.10739617,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
-0.42541957,1.6579008,-1.2711233,-1.5070267,3.009753,0.29432538,0.38463598,-0.2301446,-0.5123496,-0.7592918,0.698233,0.80837756,0.80158585,0.81608015,0.46068606,-0.86416256,-0.8606043,2.5548785,1.6659361,1.7180665,0.838128,-0.81283426,-0.8515707,1.6335388,1.5734776,-0.8259378,-0.9406521,-1.0662892,0.5777298,0.5777298,4.117246,1.3662423,4.2393622,0.258746,-0.1232136,2.2480812,2.8672018,3.676133,-1.1256304,-1.1352953,-0.38037694,0.08469857,0.14625317,2.8655875,0.054073807,2.312693,1.3662423,0.0,0.0,0.0,1.2979245,1.1312779,0.7869201,0.65021336,1.2913731,0.4111626,0.7660361,-0.11052757,-0.8380626,-0.49345937,-0.34603477,-0.005331111,3.1681209,2.2880104,1.2773948,-0.9309081,1.9927404,-0.3785939,-1.4361407,0.0,0.0,1.0,0.0
1.6296629,-1.0891638,0.24853848,-0.91436654,1.0298113,0.0052140807,0.07692511,-0.69985205,-0.09593022,-0.7592918,-0.6169386,-0.9753588,-0.8231683,-0.8471711,-0.5717402,2.1975946,2.2329452,-0.26801464,0.9611778,0.9855041,0.838128,-0.81283426,-0.8515707,0.75097036,1.0029582,-0.8259378,0.42035,0.54252183,-0.34639576,-0.34639576,1.1563932,-0.8149501,1.3216,-0.118896976,-0.1062036,0.5397797,0.4578532,0.26617548,0.068842456,0.09245109,0.021830732,0.2773126,0.4567783,-0.39980906,0.054073807,-0.44520667,-0.8149501,0.0,0.0,0.0,0.36051372,2.879743,2.6476467,2.3394687,-0.56882656,-0.48042822,-0.26316628,0.03768838,0.52543455,1.0029963,0.7332283,0.716559,-0.39457574,-0.9885256,-0.692732,-0.39936206,-0.5018215,-0.3785939,0.69631064,0.0,0.0,0.0,1.0
-0.28035495,-0.2018239,-0.12222237,1.4651196,-0.59475636,0.4228117,0.23281918,-0.8159882,-0.5597872,0.6506108,-0.6169386,-0.40320495,-0.6636062,-0.6307324,-0.6665175,0.58665067,0.3440225,-0.7289382,-0.75683224,-0.73393804,-1.2952414,1.4908837,-0.43171424,-0.8624252,-0.5833546,-0.46185693,-0.52270657,-0.50461537,0.5777298,0.5777298,-0.8074381,-0.31373,-0.8263851,-0.59095067,0.0031463893,-0.7948307,-0.8334947,-0.85652256,0.60124016,0.059869155,0.16726175,0.049677845,-0.29735416,-0.6998114,0.054073807,-0.69472617,-0.31373,0.0,0.0,0.0,-0.45462614,-0.45823598,0.033161927,0.06925251,-0.56882656,-0.6013584,-0.4027613,-0.24281755,0.5147522,0.43448824,0.3518001,0.35584536,-0.58805525,-0.5241923,-0.3289486,-0.10739617,-0.5018215,-0.3785939,0.69631064,0.0,1.0,0.0,0.0
1.3234153,-0.6346291,-0.5815539,-0.14318466,-0.22922865,-0.58246505,-1.0090195,-0.5483856,-0.5260767,0.10778671,3.0819817,0.25043845,2.0855868,2.5357723,1.0455934,-1.1424047,-1.2258801,0.17179795,-0.5243713,-0.46125644,0.838128,-0.81283426,1.0008518,-0.056021027,-0.6288591,0.7804004,2.617243,2.4189591,-2.432279,-2.432279,-0.535523,-0.14605722,-0.5548626,-0.59095067,-0.53145355,-0.7948307,-0.71530354,-0.34274548,0.068842456,0.09245109,0.021830732,0.18976077,-0.2751738,0.60879195,0.054073807,0.09111781,-0.14605722,0.0,0.0,0.0,-0.45462614,-0.6171874,-0.51303965,-0.42232972,1.6840326,2.08598,-0.51133525,-0.46098885,-1.3873656,-2.4223964,0.12340499,-0.12003378,0.42729163,1.0246894,-0.2545603,-0.1693048,-0.5018215,2.6413527,-1.4361407,0.0,0.0,1.0,0.0
-0.94120497,-0.86310244,-1.1540297,-1.3654958,0.16675971,0.025623241,0.32629004,-0.66686535,-0.47054678,-0.7592918,0.8552684,-1.2777039,-0.07949979,-0.118188046,1.523204,0.8279443,0.9286776,-0.8972175,-1.0290265,-1.0548327,0.838128,-0.81283426,-0.8515707,-1.0766351,-0.9262918,-0.8259378,-1.0853255,-1.2836145,0.5777298,0.5777298,-1.2153107,-1.285346,-1.1550254,-1.4406474,-1.4888735,-1.1694264,-1.1801888,-1.1031356,-0.419609,-0.40960684,-0.49172255,-0.4931435,-0.408256,-0.7725528,0.054073807,-0.7977136,-1.285346,0.0,0.0,0.0,-1.269766,-1.4119443,-1.2777218,-1.2043923,-0.8348055,-0.78342557,-0.64333016,-0.7262228,0.75496185,0.59816104,0.19594316,-0.2519088,-0.68914014,-0.5900937,-0.29229608,-0.11253033,-0.5018215,2.6413527,-1.4361407,0.0,0.0,1.0,0.0
0.001715212,1.2450267,-0.4320327,-1.3651243,0.83943224,-0.30494153,0.8021961,1.1841311,-0.066873,-0.7592918,0.7558449,0.584986,3.5469482,2.9907002,3.9703097,-0.89419097,-0.7337057,0.6140471,0.27464426,0.10062775,0.838128,-0.81283426,-0.8515707,0.021787984,0.13202989,-0.8259378,-0.8549196,-0.94385153,0.5777298,0.5777298,1.0128824,0.17443004,1.0605811,-0.08868554,-0.77153754,0.2945994,0.40136656,1.0124385,0.40096065,0.43633854,0.6190561,-0.6857575,-0.20863271,3.0330722,0.054073807,1.1132729,0.17443004,0.0,0.0,0.0,-0.014450612,-0.922374,-0.4227343,-0.33706254,1.514331,1.8926594,-0.47502962,-0.3880354,-1.5970517,-2.919919,0.073460534,-0.18617998,2.0216322,3.999688,-0.12254746,-0.22628288,-0.5018215,2.6413527,-1.4361407,0.0,0.0,1.0,0.0
-1.4731086,-0.318872,-0.9049397,-0.657842,-0.18861444,-0.008137323,0.058777496,-0.24367829,2.2091894,-0.7592918,-0.6169386,-0.70178545,-0.57163924,-0.6169867,-0.36561114,0.5960718,0.74202365,-0.5917167,-0.4235255,-0.46515095,0.838128,-0.81283426,-0.8515707,-0.41192284,-0.44237807,-0.8259378,-0.83348656,-0.913899,0.5777298,0.5777298,-0.05211838,-0.521163,0.0013636159,-0.118896976,-0.41481358,-0.18407676,-0.24253888,-0.34274548,1.2215303,1.2772485,1.0443926,-0.6332264,-0.6966008,-0.57664657,0.054073803,-0.6364119,-0.521163,0.0,0.0,0.0,-0.45462614,0.41599664,0.288056,-0.15419395,-0.67498225,-0.6013584,-0.4027613,-0.6040469,0.5753842,0.61677283,0.61930454,-0.032803364,-0.55089796,-0.59442455,-0.5515588,-0.2548924,-0.5018215,-0.3785939,0.69631064,0.0,0.0,0.0,1.0
0.9446354,1.1583542,-0.24580933,-0.42195737,-0.8739789,0.12433182,0.18940873,1.3870113,-0.5597872,-0.10202264,-0.6169386,2.0795224,0.40159127,0.4168514,0.4328359,-0.6019204,-0.6053865,2.844099,2.618022,2.7214355,0.838128,-0.81283426,1.3077745,2.419504,2.5830798,1.0465503,0.84365374,0.95046777,-1.3893375,-1.3893375,0.40107343,0.8798784,0.3314118,1.7693179,0.0031463893,1.4446003,1.3333433,1.0273267,1.6321753,1.6993326,1.2867776,0.10220894,0.1906139,3.128405,0.05407381,2.8028202,0.8798784,0.0,0.0,0.0,1.9907935,0.6544237,0.288056,0.2480097,2.748538,3.2986412,4.0991793,0.5753248,-3.0323634,-3.1040788,-2.059625,0.2116646,2.5967803,2.6211565,1.67719,-0.46812692,-0.5018215,-0.3785939,0.69631064,0.0,0.0,1.0,0.0
-0.46571532,3.1556506,-1.0422586,-1.5070267,3.009753,1.4655921,2.0619128,-0.27427408,-0.4699294,-0.7592918,0.698233,2.1325896,0.33761108,0.3121877,0.007007024,-0.7729683,-0.74592775,4.2444625,3.4504106,3.4609215,0.838128,-0.81283426,-0.8515707,1.6657118,4.0464787,-0.8259378,-0.8763527,-0.9740595,0.5777298,0.5777298,4.117246,2.5292459,4.1123495,0.258746,-0.1232136,2.2480812,2.8672018,3.676133,0.94272393,0.9906756,-0.38037694,0.03216748,0.14625317,3.689864,0.054073807,3.009828,2.5292459,0.0,0.0,0.0,1.2979245,1.1312779,0.7869201,0.98538303,1.2913731,0.4111626,0.7660361,-0.11052757,-0.8380626,-0.61829764,-1.0194172,-0.25692907,3.1681209,2.6116233,3.2319796,-0.14123547,1.9927404,-0.3785939,-1.4361407,0.0,0.0,1.0,0.0
0.39661342,-1.3167175,-0.22815405,0.33433247,0.93842936,-0.7123235,-0.89837253,-0.35254407,-0.45917016,-0.2795333,-0.6169386,-1.292675,-0.77591515,-0.6499914,-0.30099937,2.248224,1.023309,-0.8147896,-0.8449217,-0.7549134,-0.01961846,-0.15123631,-0.6535967,-0.7348118,-0.6821869,-0.65426356,0.21137723,0.3292519,0.16847421,0.16847421,-0.39956543,-0.88762325,-0.3289586,-1.0630044,0.037166387,-0.8310235,-0.8685143,-0.8869686,0.27056283,0.29979065,0.6883896,-0.66824716,-0.7409615,-0.7339706,0.054073807,-0.7243969,-0.88762325,0.0,0.0,0.0,-1.0252241,-0.34697,-0.57858384,-0.6457762,-0.75754774,-0.69541526,-0.6334809,-0.7064315,0.6680433,0.6210566,0.21310256,-0.2212273,-0.6316188,-0.5971022,-0.30331618,-0.13638921,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
1.3153561,-0.2700739,-0.33849955,-0.14318466,-0.22922865,-0.26922187,-1.0452998,-0.5820059,-0.52861404,0.043364093,3.0819817,0.9828122,2.1178832,2.5739505,0.29575866,-1.3312379,-1.3949168,0.558833,-0.5124809,-0.4473272,0.838128,-0.81283426,1.0027955,-0.019384502,-0.6287249,0.78208596,2.9923224,2.6943223,-2.432279,-2.432279,-0.535523,-0.15047829,-0.55437976,-0.59095067,-0.53145355,-0.7948307,-0.71530354,-0.34274548,0.068842456,0.09245109,0.021830732,1.0827894,-0.2751738,0.6536699,0.054073807,0.11923311,-0.15047829,0.0,0.0,0.0,-0.45462614,-0.6171874,-0.73152024,-0.73515475,1.6840326,2.08598,-0.51133525,-0.46098885,-1.3873656,-2.4165215,0.07825901,-0.31342304,0.42729163,1.021559,-0.22480185,-0.08196337,-0.5018215,2.6413527,-1.4361407,0.0,0.0,1.0,0.0
1.2267056,-1.3425652,0.7428863,2.1727734,0.24009089,-0.38975528,-0.036799114,-0.4992045,-0.03649663,-0.31798252,-0.6169386,-1.39528,-0.55406505,-0.60029656,1.2024341,2.6948318,2.9678423,-0.4175509,0.7768325,0.70519704,-1.2952414,1.4908837,-0.0005740845,0.28079098,0.8561385,-0.08766273,-0.14226897,-0.053651817,0.5777298,0.5777298,1.1563932,0.12255381,1.2192146,0.5419782,0.6767423,1.1731542,1.0706962,0.7989813,-0.79567343,-0.796147,-0.85681504,-0.16044654,0.4028842,-0.12320676,0.054073807,0.083494715,0.12255381,0.0,0.0,0.0,0.36051372,-0.06085751,-0.22173212,-0.35529578,-0.43908074,-0.33262458,-0.092550084,0.38052896,0.5082093,0.20874316,-0.025528774,0.028167928,-0.37394685,-0.06707739,0.023469992,-0.56850934,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
-0.67525315,-0.40648255,-1.3941381,-0.88131166,0.15406778,-1.1483471,-1.4910284,0.11188301,-0.5597872,-0.7592918,0.32246968,-0.4335386,0.776845,0.8721385,-0.044733215,-1.0589925,-1.0911112,-0.8243248,-1.0301559,-1.0511484,0.838128,-0.81283426,-0.8515707,-0.9653632,-0.98107004,-0.8259378,-0.20656827,-0.12670887,0.5777298,0.5777298,-1.0038211,-1.2482486,-0.9336503,-1.2518258,-1.2312934,-1.1069938,-1.0935153,-1.0643169,-3.1730921,-3.2397916,-0.6030682,-1.1235167,-1.317651,-0.73020196,0.054073807,-0.7807944,-1.2482486,0.0,0.0,0.0,-1.229009,-0.9430377,2.258023,1.0054932,-0.7044699,-0.63495016,-0.44153774,-0.32073587,0.6653894,0.71918166,0.43213546,0.16602072,-0.6569951,-0.6299183,-0.19414784,0.14150372,1.9927404,-0.3785939,-1.4361407,0.0,0.0,1.0,0.0
-0.96538246,-0.6131516,-1.3757472,-0.42195737,1.0298113,-0.82335347,-1.0876999,-0.6196813,-0.52498585,-0.14378892,1.438017,-0.7297301,0.49612397,0.5760546,-0.19939114,-0.9850959,-1.0214608,-0.82428956,-1.0247238,-1.0451922,0.838128,-0.81283426,-0.7296568,-1.0027678,-0.9523756,-0.7202195,-0.38874966,-0.3404128,0.5777298,0.5777298,-0.958502,-0.8393034,-0.9300058,-1.4406474,-1.0174536,-1.161283,-1.1355388,-1.0125586,-1.0622325,-1.0701314,-1.8059039,-0.7207782,-0.8518633,-0.7367369,0.054073807,-0.7730829,-0.8393034,0.0,0.0,0.0,-1.4817023,-1.386512,-1.2718956,-1.2714263,-0.7221592,-0.7626687,-0.5889689,-0.6169879,0.7200648,0.59062517,0.1546842,-0.34128973,-0.6742795,-0.5845601,-0.2734502,-0.06930296,1.9927404,-0.3785939,-1.4361407,0.0,0.0,1.0,0.0
-0.07081711,-0.18886931,-1.2874708,-1.3654958,0.11599198,-0.48152193,-1.4910284,0.5839871,-0.5597872,-0.7592918,-0.6169386,-0.53099304,0.4796096,0.5095775,-0.12758984,-0.9403433,-0.95070976,-0.4738469,-0.7651957,-0.7767577,0.838128,-0.81283426,-0.8515707,-0.23876283,-0.98107004,-0.8259378,-0.7423959,-0.7892969,0.5777298,0.5777298,0.2500095,-0.66212326,0.3387959,-0.118896976,-0.33705357,-0.0031126337,-0.06744087,-0.19051525,-0.06803923,-0.048243612,-0.122085385,-0.6857575,-1.317651,-0.4476044,0.054073807,-0.53200924,-0.66212326,0.0,0.0,0.0,-0.1285702,-0.4741311,-0.55673575,-0.57874227,-0.48618957,-0.38628995,-0.15449835,-0.6011145,0.46880472,0.38599724,0.34405896,-0.09835928,-0.43819058,-0.38751787,-0.4396584,-0.28301874,-0.5018215,-0.3785939,0.69631064,0.0,0.0,1.0,0.0
0.21125303,-1.2823915,-0.15592791,1.0405272,-0.49322087,-0.2618231,-0.98661447,-0.43361747,-0.5597872,-0.7592918,-0.6169386,-1.4813769,-0.6863014,-0.7429779,-0.7788583,0.51458675,0.7490267,-0.8929707,-1.0246443,-1.0542494,-1.2952414,1.4908837,-0.8515707,-1.0504954,-0.9395633,-0.8259378,-0.7316793,-0.7749109,0.5777298,0.5777298,-1.109566,-1.2694284,-1.0440505,-1.0630044,-0.6286535,-1.0436563,-1.0742545,-1.0658392,-1.6169635,-1.6403152,-1.2961379,-0.6332264,-0.6966008,-0.79904723,0.054073807,-0.7918679,-1.2694284,0.0,0.0,0.0,-0.45462614,-0.9350901,-0.44021276,-0.37764043,-0.75754774,-0.69541526,-0.6160315,-0.6713683,0.72053856,0.7038461,0.21786942,-0.22575767,-0.67872185,-0.6203833,-0.29593897,-0.10739617,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
0.09036583,-0.20277314,-0.82254845,0.33287337,-0.7978273,-0.3095749,-0.27217573,-0.5324591,0.0006440131,3.1587987,-0.6169386,-0.09518817,-0.19317086,-0.079718836,-0.29408914,-0.37194857,-0.5428514,-0.27681088,-0.42300922,-0.34069815,-0.015219761,-0.15462913,0.980442,0.1378922,-0.56122994,1.557022,0.029195854,0.13576588,0.5777298,0.5777298,-0.35424626,0.82238686,-0.4674043,0.35315672,-0.045453608,-0.13883573,-0.19876438,-0.30468792,-0.3490069,-0.33703798,-0.51596105,-0.48979643,-0.51491815,-0.33122572,0.054073807,-0.3706879,0.82238686,0.0,0.0,0.0,-0.45462614,0.018618185,-0.076078385,-0.37764043,-0.56882656,-0.48042822,-0.26316628,-0.46098885,0.5649368,0.29573083,-0.098727256,-0.37965506,-0.5694508,-0.4143584,-0.13814092,-0.04927914,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
-0.61077994,0.53213227,-0.8791925,-0.88131166,0.15406778,-0.080306314,-0.039316665,0.049166955,-0.4868476,-0.7592918,0.32246968,0.6257047,-0.14805998,-0.1795633,-0.4079218,-0.5355701,-0.49565393,-0.75705105,-0.91216356,-0.93716383,0.838128,-0.81283426,-0.8515707,-0.96134055,-0.8203684,-0.8259378,-0.09940276,-0.005581086,0.5777298,0.5777298,-1.0038211,-1.1658711,-0.9426468,-1.2518258,-1.2312934,-1.1069938,-1.0935153,-1.0643169,-1.1256304,-1.1352953,-0.6030682,0.48743698,0.7229427,-0.69843274,0.054073807,-0.7728332,-1.1658711,0.0,0.0,0.0,-1.229009,-0.9430377,-1.0410345,-1.1261861,-0.6513871,-0.6955193,-0.6373531,-0.7142124,0.62858206,0.62361866,0.20550501,-0.24652514,-0.6445208,-0.5975078,-0.29601726,-0.11660328,1.9927404,-0.3785939,-1.4361407,0.0,0.0,1.0,0.0
-0.69137144,-0.63626933,-1.2396544,-0.88131166,2.3243885,-1.1483471,-1.4910284,0.15685238,-0.5597872,-0.7592918,0.8443632,-0.7029472,2.7090812,2.8795261,1.6800619,-1.138581,-1.1581737,-0.8725634,-1.062816,-1.0865698,0.838128,-0.81283426,-0.8515707,-1.0591607,-0.98107004,-0.8259378,-0.27622586,-0.20720418,0.5777298,0.5777298,-1.0038211,-1.1599721,-0.94329107,-1.6294688,-1.2312934,-1.1884277,-1.1933211,-1.1328205,-3.1730921,-3.2397916,-0.6030682,-1.1235167,-1.317651,-0.73217475,0.054073807,-0.78128874,-1.1599721,0.0,0.0,0.0,-1.229009,-0.9430377,2.258023,1.0054932,-0.7044699,-0.63495016,-0.44153774,-0.32073587,0.6653894,0.6208407,0.43213546,0.16602072,-0.6569951,-0.5965656,-0.19414784,0.14150372,1.9927404,-0.3785939,-1.4361407,0.0,0.0,1.0,0.0
