feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,label_0,label_1,label_2,label_3
-1.0984031,0.059115563,-0.5366318,-0.52090466,0.4457007,-0.8348679,-1.0666847,-0.9346426,0.12452224,-0.74530095,-0.53226525,-0.10390317,0.98330665,0.97323346,0.80024326,-0.83275276,-0.81429696,-0.22124563,-0.50337964,-0.520838,0.838128,-0.81283426,-0.84905905,-0.035028443,-0.7253228,-0.82375973,-0.44630656,-0.4102446,0.5777298,0.5777298,0.4898923,-0.2881864,0.55364895,-0.17335899,-0.038906883,0.12267318,0.056431927,-0.07842943,-0.005392682,0.016148034,1.5660414,-0.87187797,-1.0007284,0.042986717,0.054073807,-0.017639328,-0.2881864,0.0,0.0,0.0,-0.49694628,-0.42028415,-0.4744818,-0.37162048,-0.13409105,0.010380778,0.30339605,-0.49729982,-0.022588491,-0.07849018,-0.048404254,-0.041929357,0.07306703,0.121581204,-0.017038504,-0.36442187,-0.39903444,-0.3785939,0.6084441,0.0,0.0,1.0,0.0
-1.0233929,-1.1568614,1.8484826,1.3684361,0.025332887,-0.4142761,0.14102398,-0.5802348,-0.1337539,-0.5218727,1.8482018,-0.3265502,-0.33893546,-0.43152225,-0.4950635,-0.30339316,-0.10953452,0.4530834,0.7640094,0.5861442,-1.207337,1.3959602,0.22614208,-0.40931612,1.0584086,0.10860674,4.825668,3.8961813,-2.3398037,-2.3398037,-0.35783732,0.026906453,-0.3843571,-0.6000775,0.68852186,-0.92821157,-0.63673866,-0.024806265,-0.017090812,-0.03137529,-0.056375444,1.4324694,4.013417,0.050938495,0.054073807,0.3387814,0.026906453,0.0,0.0,0.0,-0.06449584,0.23807687,0.08341359,-0.11677466,1.6651616,0.7820252,2.6673076,1.1440699,-1.3503572,-0.48759893,0.55689013,1.3509601,0.571498,0.011106895,-0.46863446,-0.75138056,1.9927404,-0.3785939,-1.4361407,0.9587955373855774,0.0,0.0412044626144226,0.0
0.34297088,-1.4268613,0.21048822,0.2842425,0.9955371,-0.7308483,-0.9235521,-0.50622344,-0.55711037,-0.41429907,-0.55672646,-1.3146073,-0.7342047,-0.6297542,-0.17068127,2.4471316,1.2206099,-0.81382245,-0.82687414,-0.7364093,0.015724521,-0.1784971,-0.66175413,-0.6854917,-0.68235976,-0.6613373,0.92404485,1.0239362,-1.5874062,-1.5874062,-0.42446345,-1.0006241,-0.3431565,-1.0863453,-0.01509982,-0.8457502,-0.8818978,-0.8970988,0.22466993,0.25261936,0.61176795,-0.510959,-0.5417247,-0.7260828,0.054073807,-0.72390825,-1.0006241,0.0,0.0,0.0,-1.033621,-0.37153065,-0.5992893,-0.6638219,-0.75536066,-0.69292384,-0.6328,-0.7050633,0.6688624,0.6598437,0.21875003,-0.22209862,-0.63297904,-0.6203653,-0.30693147,-0.13562508,-0.39903444,-0.3785939,0.6084441,0.9587955373855774,0.0,0.0412044626144226,0.0
0.25767934,-0.9524768,1.4331322,0.8465112,-0.49322087,-0.9108753,-0.7895111,-0.63270754,-0.33203208,0.46945736,-0.6169386,-0.45624924,-0.4547288,-0.39263725,-0.49680573,-5.132053e-05,-0.1823453,-0.33318388,-0.31627133,-0.23454362,-1.207337,1.0804181,1.0195718,-0.014788434,-0.32715896,0.79663354,1.8902591,1.8499144,-2.3528402,-2.3528402,-0.35325035,-0.3172158,-0.34188595,-0.11765213,0.30806968,-0.36383832,-0.4164733,-0.4939641,-0.4874643,-0.4793523,-0.080197655,-0.6416816,0.16957657,-0.4231111,0.054073807,-0.3795719,-0.3172158,0.0,0.0,0.0,-0.35117698,-0.1900859,-0.272754,-0.37924245,-0.41248354,-0.31767383,-0.48985612,-0.41782814,0.41289565,0.2929354,0.21334796,0.04148242,-0.48013502,-0.40652078,-0.3027097,-0.2695788,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
0.6745709,-0.28614694,1.0314867,0.35069308,-0.62050223,-0.4210303,-0.5305307,-0.58803374,-0.077552244,0.016224265,-0.55672646,-0.35267812,-0.52077657,-0.5241236,-0.83974785,-0.25341836,-0.29171276,-0.4618219,-0.5294086,-0.52101105,-0.18460453,-0.023979083,-0.25434893,-0.30823404,-0.5781473,-0.30070302,-0.30176893,-0.23953472,0.54672337,0.54672337,-0.38101166,-0.4373654,-0.3583551,0.18094313,-0.04771804,-0.2254605,-0.28171536,-0.3753001,-1.4538404,-1.4726479,-0.8625049,0.33116725,0.0930898,-0.59018165,0.054073807,-0.60124385,-0.4373654,0.0,0.0,0.0,-0.09575794,0.20759651,0.05647573,-0.042895686,-0.5744156,-0.48679522,-0.277744,-0.2605523,0.59347594,0.52386683,0.57083803,0.048158024,-0.5883857,-0.5454529,-0.4726831,-0.21646188,-0.39903444,-0.3785939,0.6084441,0.9587955373855774,0.0,0.0412044626144226,0.0
-1.4319572,0.6003629,0.49447188,0.68423045,-0.46602672,0.034118198,-0.14217535,0.057430223,0.2078231,-0.7412872,-0.54656076,0.5814927,-0.16750997,-0.22564372,-0.6282095,-0.6880773,-0.6163057,-0.5488938,-0.7120494,-0.74583924,-1.207337,0.7648761,-0.7931462,-0.8447999,-0.6098709,-0.7479165,-0.25458893,-0.18349575,0.5570589,0.5570589,-0.8620221,-0.8895602,-0.8216794,-0.8041603,-0.23584853,-0.8540884,-0.8745983,-0.87579256,0.7138727,0.7554494,0.6636973,-0.21057817,-0.3313641,-0.59013325,0.054073807,-0.619236,-0.8895602,0.0,0.0,0.0,-0.45462617,-0.73029214,-0.22773372,-0.168741,-0.09467305,-0.64885,-0.5011096,-0.44044113,0.09206815,0.5430691,0.40723294,0.12446684,-0.43386772,-0.5303511,-0.3161746,-0.066900395,-0.5018215,-0.25415862,0.6084441,0.0,0.9587955373855774,0.0,0.0412044626144226
1.3686155,0.47868901,1.8988453,-0.65237474,-0.45556745,-0.56352025,-0.42684773,-0.6184434,-0.4010949,0.68113506,2.9858634,1.6426181,-0.26712152,0.5626399,-0.28266665,-0.22555828,-1.0536283,0.8754116,0.04042263,1.2447244,0.838128,-0.81283426,2.0533917,0.33990547,1.5951695,1.6931163,1.6478866,1.6424825,-2.3082533,-2.3082533,-0.3168992,0.4770961,-0.38988665,-0.118896976,-0.6958155,-0.6896865,-0.39599246,-0.18424268,-0.09750146,-0.07852657,0.16405433,0.032555956,0.6358733,0.5005894,0.054073807,-0.09943742,0.4770961,0.0,0.0,0.0,-0.45462617,-0.15015747,-0.23073451,-0.3868474,-0.018346157,-0.11099371,0.16328815,-0.25935206,0.034607787,-0.12739089,-0.36481982,-0.34846786,-0.24239074,-0.15157619,0.029382747,-0.06608333,1.8899533,-0.3785939,-1.3482742,0.0,0.9587955373855774,0.0412044626144226,0.0
-1.0588354,-1.1729639,1.0209403,0.87315005,-1.0008408,-0.13036811,-0.2581305,-0.27217627,0.8587431,-0.7592919,-0.6169386,-1.0483476,-0.7167359,-0.75815094,-0.4988263,1.291428,1.4806179,-0.7820442,-0.7252989,-0.7599352,-1.2952414,1.1016802,-0.8515708,-0.87083083,-0.6159661,-0.8259378,0.5420873,0.66252786,-0.6463338,-0.6463338,-1.0307063,-1.1442913,-0.9736604,-0.4357939,-0.5803616,-0.8547645,-0.89148575,-0.9069399,0.0896219,0.09855346,0.028072823,0.17671822,0.1348049,-0.7216003,0.054073807,-0.7448154,-1.1442913,0.0,0.0,0.0,-0.14200516,-0.77827996,-0.46416137,-0.279409,-0.5994218,-0.5152816,-0.47205186,-0.38205177,0.60291564,0.7070514,0.44301283,0.18717511,-0.6405835,-0.623181,-0.3484219,-0.11305926,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
1.169372,0.19258446,-0.16119832,0.2975187,-0.45556745,-0.83710945,-0.9868662,-0.22040752,-0.008598894,1.9415087,-0.6169386,1.0130512,0.65646803,0.98768955,0.120964065,-0.9288757,-1.0734539,0.09423759,-0.45015338,-0.33939847,0.019941974,-0.18175012,1.4514999,0.27058476,-0.63097423,3.115747,1.2472856,1.3043832,-2.3082533,-2.3082533,-0.3168992,1.5666621,-0.5088789,-0.118896976,-0.043451075,-0.3426713,-0.39599246,-0.47615805,-1.085889,-1.094447,-0.0029815212,-0.3222592,-0.102267355,0.11658534,0.054073807,0.027715974,1.5666621,0.0,0.0,0.0,-0.45462617,-0.45496124,-0.51003885,-0.59003854,-0.10881867,0.043602765,0.34174564,1.1812971,0.14481306,-0.32596546,-1.0996492,-2.1538143,-0.30780238,-0.011634929,0.5273597,1.0685787,-0.5018215,-0.3785939,0.69631064,0.0,0.0,1.0,0.0
1.103762,-0.25590053,1.7099022,0.19741586,0.41108447,0.5291732,0.6985449,-0.13949323,0.33907375,-0.737726,1.6528265,-0.78524226,-0.8242072,-0.70533276,-0.61261487,2.1888251,0.79113656,-0.62235886,-0.4740093,-0.14670968,0.3660976,-0.44874728,-0.8355523,-0.609024,0.11899844,-0.7425947,-1.0287894,-1.196958,0.5777298,0.5777298,0.09894556,-0.3019337,0.13844039,-0.44207793,0.3293286,-0.50312996,-0.34978986,-0.28273395,0.1892947,0.21625867,-0.6778233,-0.33770907,-0.3616779,-0.6304071,0.054073807,-0.60026723,-0.3019337,0.0,0.0,0.0,-0.38745135,0.4773354,-0.15052098,-0.24782184,-0.45050198,-0.3456354,-0.57601994,-0.59096795,0.48320192,0.49842268,0.2165695,-0.0869821,-0.4669744,-0.5064722,-0.30438283,-0.22364116,1.8899533,-0.3785939,-1.3482742,1.0,0.0,0.0,0.0
1.5337067,-0.83509636,2.4079216,0.3197681,1.2220306,-0.72165906,-0.9135589,-0.80149657,-0.16688132,0.2696908,2.8857856,-0.5425103,-0.35359332,-0.08231835,-0.6956371,-0.46540534,-0.8444461,0.15039724,-0.2461597,0.07836501,-0.03849988,-0.13667268,1.6981568,0.25341886,-0.024770176,1.6051677,0.8850848,0.9767438,-1.5740999,-1.5740999,0.7133759,1.2602684,0.6227522,-0.48097938,1.1300347,-0.37622568,-0.09269274,0.40785092,-0.34035265,-0.32814267,-0.3771827,-0.42310205,-0.43317816,-0.20545068,0.054073807,0.14657532,1.2602684,0.0,0.0,0.0,-0.06384991,0.24067152,0.1059888,-0.2521067,-0.42211714,-0.47433805,-0.08650012,-0.59345615,0.444675,0.29236177,-0.28035316,-0.3326362,-0.3540167,-0.24273077,0.2519506,-0.015596478,1.8899533,-0.3785939,-1.3482742,0.9587955373855774,0.0,0.0412044626144226,0.0
-0.1719971,0.6489317,-0.82844985,-1.3455453,0.20698777,-0.32499933,-0.3719104,1.279263,-0.2628357,-0.7592919,-0.55672646,-0.051132463,-0.020609189,-0.053116366,-0.12847908,-0.49772912,-0.45536268,-0.43571296,-0.5585857,-0.58218044,0.838128,-0.81283426,-0.8515708,-0.3830595,-0.6251759,-0.8259378,-0.9839343,-1.1376113,0.5777298,0.5777298,0.1983461,-0.7340628,0.29158446,-0.18113929,-0.37390023,-0.051952902,-0.11383216,-0.22934243,-0.53297114,-0.5261268,-0.5849121,-0.55497086,-0.59747446,-0.42060187,0.054073807,-0.51458067,-0.7340628,0.0,0.0,0.0,0.29501832,-0.40201104,-0.08092584,-0.12997253,-0.13121785,0.013098713,-0.58338857,-0.60577464,0.26448575,0.31798232,0.2709996,-0.12818953,-0.2744126,-0.3308095,-0.3579907,-0.219926,-0.39903444,-0.3785939,0.6084441,0.0,0.0,1.0,0.0
0.7070119,-1.0443507,-0.8497016,-1.1043406,-0.85380745,-0.28826883,-0.18597734,-0.09749413,-0.5169772,-0.089747876,-0.6169386,-0.93591875,-0.14208716,-0.10391048,2.716559,1.9335079,1.7788187,-0.06621664,1.3150313,1.4753855,0.838128,-0.81283426,0.8101918,1.9627701,1.0490571,0.61571103,0.24466543,0.36270535,0.05875916,0.05875916,0.3543896,-0.20888792,0.40055647,1.6681741,-0.7328624,1.3523258,1.2440599,0.9497037,1.2984256,1.34103,1.6040196,-0.40466034,-0.3239305,0.90854794,0.054073807,0.097377755,-0.20888792,0.0,0.0,0.0,1.499255,-0.15343222,0.25504726,1.0390668,-0.3781193,-0.26317865,-0.012385566,0.026130283,0.32494918,0.21246448,0.7135621,1.0421146,-0.30496383,-0.21990657,-0.7481037,-0.56423867,-0.5018215,-0.3785939,0.69631064,0.0412044626144226,0.0,0.0,0.9587955373855774
0.6384389,-0.58842885,0.11175,0.66999024,-1.0276498,2.7371924,-0.89999706,-0.41675225,-0.5568627,-0.7592919,-0.5498935,-0.8332615,-0.124634475,-0.19601135,-0.40543815,-0.5684726,-0.47163728,-0.6787688,-0.8268235,-0.862534,-1.207337,0.7648761,-0.8515708,-0.75362414,-0.82581455,-0.8259378,-0.64642674,-0.66366565,0.5777298,0.5777298,-0.75182456,-0.65929055,-0.72936773,0.2745758,-0.2913188,-0.45323396,-0.50245166,-0.56643677,0.92922986,0.9768056,-3.261305,0.94956076,-1.0133651,-0.6461539,0.054073807,-0.6695323,-0.65929055,0.0,0.0,0.0,0.21518368,1.3617699,1.1143698,0.8762094,-0.45538637,-0.3511996,-0.11491874,0.33558083,0.39009824,1.145526,1.1537397,1.4854503,-0.52980524,-0.72709113,-0.29200768,0.5253703,-0.5018215,-0.25415862,0.6084441,0.0,0.9587955373855774,0.0412044626144226,0.0
-1.4626484,-0.24541166,-0.2668315,0.9723585,-0.45556745,3.392109,0.7345318,-0.095014125,0.17855747,1.1806048,-0.6169386,0.3699106,-0.5258433,-0.5801851,-0.5236233,0.19848666,0.3489262,-0.65478486,-0.6102187,-0.65260386,-1.2952414,1.2238865,-0.27825156,-0.80078685,-0.50039655,-0.2702828,-0.14266807,-0.054822456,0.55977875,0.55977875,-0.79893917,0.09058361,-0.8614815,-0.73309046,-0.31857938,-0.8101201,-0.8482885,-0.8693843,0.516742,0.1978342,0.13087516,3.1162674,0.46022913,-0.63247085,0.054073807,-0.6534525,0.09058361,0.0,0.0,0.0,-0.42103875,-0.44186223,-0.50103647,-0.5866744,-0.66526204,-0.59028536,-0.3899792,-0.2171329,0.60431474,0.383028,0.012935581,-0.32306793,-0.6207862,-0.4971723,-0.22609904,-0.118139595,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
0.12339432,-0.123912,-0.8934559,1.0113688,-0.7852762,0.061080646,0.26872015,-0.30189875,0.2621582,3.2512107,-0.6169386,-0.5541373,-0.28882498,-0.37052318,-0.31169397,-0.17373294,0.038026664,-0.54775774,-0.5603787,-0.6231203,-1.2424988,1.4230813,0.16527046,-0.5620848,-0.58707213,0.93532234,-0.84236985,-0.9581189,0.45370406,0.45370406,-0.35424626,1.5390158,-0.5456678,0.333706,0.420521,-0.1481564,-0.20778291,-0.31252864,-0.38136348,-0.37029588,-0.49785897,-0.48190838,-0.4963128,-0.53202224,0.054073807,-0.48428503,1.5390158,0.0,0.0,0.0,-0.45462617,-0.0010303352,-0.094083145,-0.3868474,-0.54987216,-0.4588358,-0.2382412,-0.39035606,0.54797876,0.26972687,-0.25272742,-0.54778004,-0.55940104,-0.39805403,-0.05164609,0.04697205,-0.5018215,-0.3785939,0.69631064,0.9587955373855774,0.0,0.0412044626144226,0.0
-0.32915682,-1.0165167,0.8159497,1.0811248,0.006089074,-0.19270504,-0.82597375,-0.58457834,0.4483162,0.21204868,-0.6169386,-0.89028656,-0.4682796,-0.45987406,-0.53495944,0.046126686,0.0007053688,0.09955994,0.34210092,0.404608,-1.207337,1.3959602,1.8992323,0.95785517,0.06128131,1.559436,0.42644703,0.54694575,-0.3842646,-0.3842646,1.1065971,0.80405325,1.0917099,0.786309,2.5686255,1.3774916,1.26841,0.9708736,0.56554526,1.0630615,0.958744,-0.15053971,-0.6900275,-0.14973798,0.054073807,0.754795,0.80405325,0.0,0.0,0.0,0.46127594,0.40856555,0.1994173,0.13671142,-0.44442683,-0.33871475,-0.099580236,-0.23125947,0.32526746,0.17217743,-0.09540345,-0.1356134,-0.15914164,-0.022610672,0.12467064,-0.22292759,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
-1.2309128,0.36550277,0.58282065,-0.6481225,-0.5089098,-0.06494364,-0.020597514,0.06702656,2.47672,-0.73114985,-0.5691231,0.7593552,-0.28094545,-0.31991732,-0.48164025,-0.34363264,-0.27795875,2.3088799,2.8550546,2.7948627,0.838128,-0.81283426,-0.7594645,2.5768723,2.6030831,-0.74606735,0.37228686,0.4941651,-0.22797714,-0.22797714,1.1716192,0.1427655,1.2332367,1.8272511,0.26595604,2.394242,2.2810643,1.8638176,2.5923107,2.6819422,2.3979292,-0.3962121,-0.39911672,1.3673788,0.054073807,1.4905384,0.1427655,0.0,0.0,0.0,0.06817439,0.6910002,0.5608625,0.38457057,0.42833012,0.655511,0.7954122,0.54565716,-0.63606936,-0.2422159,0.9737233,1.7308931,0.948765,0.3920713,-1.2582186,-2.4598424,-0.39903444,-0.3785939,0.6084441,0.0,0.0,0.0412044626144226,0.9587955373855774
-1.4047017,-0.36360705,-0.86481833,-0.58786154,-0.20116559,-0.015377132,0.017530914,-0.24946973,2.0950952,-0.7592919,-0.6169386,-0.73933864,-0.5759572,-0.6218533,-0.36745414,0.6174128,0.7698693,-0.6044443,-0.44836253,-0.48949742,0.75022364,-0.7179108,-0.8515708,-0.4384223,-0.46286753,-0.8259378,-0.83348656,-0.913899,0.5777298,0.5777298,-0.09568994,-0.55145013,-0.041771606,-0.15779841,-0.42362475,-0.21949527,-0.27680928,-0.37254018,1.1045717,1.1570319,0.94795233,-0.6332264,-0.6966008,-0.58581424,0.054073803,-0.6428195,-0.55145013,0.0,0.0,0.0,-0.45462617,0.3603258,0.25804806,-0.16340095,-0.6783843,-0.60523397,-0.41154897,-0.6068208,0.58136445,0.62006456,0.6027636,-0.040753946,-0.5561646,-0.5954089,-0.5410261,-0.24881491,-0.5018215,-0.3785939,0.69631064,0.0412044626144226,0.0,0.0,0.9587955373855774
0.18422738,0.18288873,-1.3080002,-0.71763927,2.6098666,-0.22671546,-0.5578972,-0.76892936,-0.11132535,-0.7592919,2.177788,0.023481645,-0.17829649,0.21001604,0.029844612,-0.117990546,-0.6403429,-0.08724401,-0.29287896,0.04363465,0.75022364,-0.7293851,-0.8515708,-0.050337516,0.08951175,-0.8259378,-0.47104496,-0.44126773,0.5777298,0.5777298,1.0723623,0.28094864,1.1123477,-0.5082104,0.50069946,-0.21306401,0.0651799,0.08898765,-0.50055057,-0.5080591,0.5036166,-0.3387414,-0.51550215,-0.06817389,0.054073807,0.09543198,0.28094864,0.0,0.0,0.0,1.8900312,1.3705866,1.1278733,1.2201328,-0.13214715,0.017027484,-0.3033991,-0.043156467,0.06495572,0.343508,0.5429511,0.4340037,0.13384923,-0.28460115,-0.6746693,-0.65289474,1.8899533,-0.3785939,-1.3482742,0.0412044626144226,0.0,0.9587955373855774,0.0
-1.2991283,-0.6155662,1.1197888,1.2516644,0.7688321,-0.55125403,0.36206108,-0.049207043,0.73270935,-0.7323897,1.0155491,-0.52868444,-0.32567623,-0.38015133,-0.71254104,-0.5269361,-0.44194055,0.5653869,0.55557036,0.4887243,-1.207337,1.3959602,-0.77388114,-0.06727146,0.7346369,-0.75856876,0.084587365,0.19460443,0.48086086,0.48086086,0.9876731,-0.536546,1.1113567,-0.012127504,2.6331072,0.34198457,0.43976817,1.4656377,0.65131754,0.68688005,0.044518355,-0.59387666,0.036637325,0.04287015,0.054073807,1.1789517,-0.536546,0.0,0.0,0.0,0.034586992,-0.46375263,-0.30242252,0.3119511,2.3594697,2.855423,-0.47618452,-0.39035606,-1.9314563,-1.9464735,0.32111576,0.27904582,2.3961616,2.6374629,-0.38179815,-0.51869035,-0.5018215,2.5169175,-1.3482742,0.0412044626144226,0.9587955373855774,0.0,0.0
1.5472833,-0.5726649,0.7236082,1.0114288,-0.6776099,0.35826707,-0.28882772,-0.12263513,-0.36521533,0.06577444,-0.6169386,-0.7548161,-0.5742516,-0.60516036,-0.6264343,0.27220345,0.3025165,-0.5688671,-0.50403064,-0.5295713,-1.24268,1.423221,-0.29996198,-0.56944156,-0.44943047,-0.33403197,-0.4827614,-0.4665696,0.4863424,0.4863424,-0.3561136,-0.18797064,-0.3590529,0.20428398,0.4239253,-0.21073386,-0.26833186,-0.3651699,0.3258224,0.35658956,0.049295932,-0.09742589,-0.5495636,-0.6001835,0.054073807,-0.55326325,-0.18797064,0.0,0.0,0.0,-0.47813734,0.61316186,0.77604216,0.6825085,-0.452203,-0.3475732,-0.2784249,0.0070273187,0.42568853,0.47117698,0.75341,0.7534605,-0.48697242,-0.52155274,-0.46304747,-0.10859082,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
1.1063164,1.6515905,0.10938448,0.102297135,-0.7303649,-0.65765446,-0.47701284,1.3374416,-0.17536274,0.5911084,-0.5377107,1.367589,-0.07037274,0.035925575,-0.7333134,-0.840777,-0.92388767,1.4989443,0.60003036,0.80173653,0.75022364,-0.7179108,1.6170491,1.7858783,0.181933,1.3147393,-0.4561367,-0.4319093,0.49613392,0.49613392,0.57112217,0.7320168,0.5288147,1.6927599,0.8151314,1.5553288,1.462825,1.1789736,-0.46291474,-0.45411885,-0.00020623539,-0.67349124,-0.45748675,0.5600625,0.054073807,1.0079567,0.7320168,0.0,0.0,0.0,-0.43648896,0.046388093,-0.0522521,-0.13927862,0.9327336,1.2189541,1.7113903,-0.25180718,-0.73942536,-1.564159,-1.465652,-0.28957227,0.7693007,1.5723914,1.4415561,-0.08771591,-0.39903444,-0.3785939,0.6084441,0.0412044626144226,0.0,0.9587955373855774,0.0
-0.58397144,0.6957533,-0.80627024,-0.807955,0.1273966,-0.03751963,0.038330555,0.10136853,-0.4775282,-0.696059,0.28376186,0.71350324,-0.14672552,-0.17843857,-0.43354854,-0.55149704,-0.51593506,-0.73877776,-0.8919961,-0.9135628,0.75022364,-0.7314713,-0.771158,-0.93265367,-0.8021244,-0.7562074,-0.17014894,-0.09492109,0.45370406,0.45370406,-0.9770557,-1.1067904,-0.92056984,-1.2051442,-1.1664113,-1.0764221,-1.0656661,-1.0408574,-1.1026542,-1.1116791,-0.581689,0.43919194,0.69951516,-0.6882072,0.054073807,-0.75718015,-1.1067904,0.0,0.0,0.0,-1.197101,-0.91323745,-1.0102763,-1.1045498,-0.64263916,-0.68056643,-0.631162,-0.71019965,0.620255,0.5978831,0.2019192,-0.24696703,-0.63804686,-0.5846831,-0.2943592,-0.116509184,1.8899533,-0.3785939,-1.3482742,0.0412044626144226,0.0,0.9587955373855774,0.0
1.0441678,0.44838566,0.26960182,0.8147173,-0.4383096,0.23288478,1.2702444,0.13079873,1.1234124,1.0412418,-0.6169386,-0.26502526,-0.6575503,-0.70046484,-0.70533025,0.49738902,0.63837326,-0.59192526,-0.44876343,-0.49003518,-1.2952414,0.93868506,-0.2031416,-0.6453943,-0.351953,-0.25642172,-0.9946915,-1.1659238,0.5320361,0.5320361,-0.29791448,0.40235624,-0.3614884,-0.11765213,0.3724556,-0.3298796,-0.38389033,-0.46539745,0.10572825,0.13036439,-0.377634,-0.46750233,-0.101697296,-0.6236368,0.054073807,-0.5854147,0.40235624,0.0,0.0,0.0,-0.43648896,0.008957663,-0.08655115,-0.18212652,-0.5613797,-0.4719449,-0.2533736,-0.46098888,0.5484549,0.29725006,0.0323284,-0.20966613,-0.5505004,-0.41273367,-0.23198493,-0.14620467,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
0.33154,-0.78003734,0.83846545,0.08868984,-0.8739789,-0.6428528,-0.89388967,-0.49815845,-0.5597872,0.023029618,-0.6169386,-1.007157,-0.51113063,-0.4572681,-0.047834944,0.87836826,0.5703236,-0.15950215,0.25724903,0.43800563,0.75022364,-0.722431,0.5043636,1.34411,-0.09942144,0.56543416,-0.49234018,-0.46829268,0.5777298,0.5777298,0.40107343,0.06958456,0.41990453,1.7693179,0.5291971,1.4446003,1.3333434,1.0273267,-0.6127458,-0.6081237,0.06668976,-0.5559699,-0.6911172,-0.17122385,0.054073807,-0.00082138926,0.06958456,0.0,0.0,0.0,1.9907935,0.6544238,-0.06107443,0.3876018,-0.23705497,-0.102481246,-0.08341816,0.0598414,0.21214597,0.19521724,0.04374829,0.47808048,-0.20727736,-0.2297167,-0.15688092,-0.6198115,-0.5018215,-0.3785939,0.69631064,0.9587955373855774,0.0,0.0412044626144226,0.0
-1.038068,1.2775974,-0.7299724,-1.462317,4.602058,1.5064267,1.9718349,-0.6915385,0.78960735,-0.13350497,1.2374446,0.9726425,0.33608627,0.63979346,0.70045286,-0.396279,-0.64826244,0.5477983,0.3010088,0.5948092,0.838128,-0.81283426,-0.04892967,-0.21011756,0.96330166,-0.12992321,-0.49991474,-0.50221944,0.45370406,0.45370406,1.4873692,3.1349325,1.2430178,-0.9463001,-0.81230915,-0.39891788,-0.24056172,0.38876188,1.3303198,1.3847969,-0.58910745,0.25042266,0.3452086,0.88212526,0.054073807,0.051528297,3.1349325,0.0,0.0,0.0,-0.35386395,1.8736387,3.604795,1.9179091,-0.23705497,-0.102481246,-0.30463108,-0.35673758,0.29864323,-0.015802719,0.17272905,-0.049536556,-0.12033505,0.16329095,-0.26624805,-0.24488352,1.8899533,-0.3785939,-1.3482742,0.0,0.0,1.0,0.0
0.56152576,1.7414287,-0.2124777,-1.0903594,-0.12815177,-0.15240578,-0.026070142,0.88468516,-0.12563609,0.17103179,-0.6169386,1.4447557,0.617912,0.6550281,0.37570858,-0.76588166,-0.77301747,0.42074162,0.027439643,0.05063797,0.75022364,-0.7293851,0.05684733,0.31635407,-0.09834934,-0.037566096,-0.5188465,-0.50220937,0.5752493,0.5752493,0.3481651,0.45370695,0.32155937,0.21595442,-0.73879296,0.30745876,0.2330631,0.07074295,1.0152202,1.0499355,0.19510868,-0.37231907,-0.5214778,0.58183587,0.054073807,-0.09253974,0.45370695,0.0,0.0,0.0,1.1084788,0.4561753,0.25504726,0.6845341,-0.13214715,0.017027484,0.31106862,-0.24281755,0.122967236,-0.06043737,0.031757638,0.47968984,-0.12559284,-0.003130963,-0.15159045,-0.49588603,-0.5018215,-0.3785939,0.69631064,0.0412044626144226,0.0,0.9587955373855774,0.0
-1.5010794,0.18554759,1.306764,0.92570496,-0.505772,5.632396,0.1824088,0.34194008,0.5380605,-0.597849,-0.6169386,0.3972137,-0.6427791,-0.4347064,-0.79113084,0.27390578,-0.42642725,-0.70431435,-0.84127504,-0.7407561,-1.2952414,1.2238865,-0.77608365,-0.9629973,-0.5388278,-0.7277492,-0.7323858,-0.78059924,0.5777298,0.5777298,-0.86118424,-0.25865498,-0.8896879,-0.73309046,-0.3283117,-0.8567234,-0.8933811,-0.9085879,0.53514665,0.21675155,0.14491986,3.0998106,-0.4339174,-0.6935696,0.054073807,-0.7067333,-0.25865498,0.0,0.0,0.0,-0.45462617,-0.4385875,-0.49503487,-0.58759505,-0.67060816,-0.5963755,-0.39700937,-0.25180718,0.6066522,0.4275781,0.108628556,-0.08065112,-0.6288418,-0.5256178,-0.26165998,-0.15476778,-0.5018215,-0.3785939,0.69631064,1.0,0.0,0.0,0.0
