,FailureMode,τ/fc,θu,M/Vlw,lw/tw,"ρvwFy,vw/fc","ρhwFy,vw/fc","ρvcFy,vc/fc","ρhcFy,hc/fc",P/fcAg,Section,Ab/Ag,Vtest/Ag/sqrt(fc),V@M/Vn_GB,V@M/Vn_ACI,V@M/Vtest,Vn_GB/Vtest,Vn_ACI/Vtest,Vtest,Vn_ACI,Vn_GB,alpha_c,lamda,N,Vc,Vs,P,fc,ft,alpha1,beta1,lw,as',lw0,tw,h,Aw,A,Ag,"Fy,hw","Fy,vw","Fy,vc",ρvw,ρhw,V@moment,ForceEquilibrium,Moment,x_real,eps_cu,Ec,Es,DRein.1,DRein.2,DRein.3,DRein.4,Area1,Area2,Area3,Area4,Force1,Force2,Force3,Force4,Moment1,Moment2,Moment3,Moment4
105,3,0.07328230843670273,0.00375,0.9302325581395349,19.545454545454547,0.09981481481481481,0.09582222222222221,0.3818765432098766,0.014129008697140911,0.0,F,0.2583135391923991,0.2949556017826326,1.7740305066323891,1.3795275072887871,1.6701645698160137,0.9414520007248679,1.2106787004910264,19992.0,24203.8885802166,18821.50839849156,0.25,1.5,0.0,7648.139145791313,11173.369252700244,0.0,16.2,2.1251171585375825,1.0,0.8,430.0,21.03114968459797,408.96885031540205,22.0,400.0,8140.0,9460.0,16840.0,323.4,323.4,407.0,0.005,0.0048,33389.93007976175,7.694325176998973e-10,13355972.031904697,42.06229936919594,0.0033,30000,200000,5.9,5.9,15.0,24.1,21.2,15.4,3.1,14.1,-8628.4,-6267.8,-1261.7,-3974.037568953111,1804198.44,1310596.98,252340.0,758643.7719131489
106,3,0.09617557842145959,0.005,0.9302325581395349,26.875,0.16169999999999998,0.15466956521739128,0.4482898550724637,0.0165862276009915,0.0,F,0.2975376196990424,0.3572764168104187,2.0659056983152753,1.57173108115493,1.7070392434655282,0.8262909797178066,1.0860886216051486,19404.0,21074.463613626303,16033.350170444319,0.25,1.5,0.0,5019.880119103364,11013.470051340955,0.0,13.8,1.9457324297376035,1.0,0.8,430.0,26.88379726719314,403.11620273280687,16.0,400.0,5920.0,6880.0,14620.0,323.4,323.4,407.0,0.0069,0.0066,33123.38948020511,5.802576197311282e-10,13249355.792082042,53.76759453438628,0.0033,30000,200000,5.9,5.9,15.0,24.1,21.2,15.4,3.1,14.1,-8628.4,-6267.8,-1261.7,-5134.814698850466,1804198.44,1310596.98,252340.0,980236.126010554
107,3,0.08192783874520627,0.005,0.9302325581395349,19.545454545454547,0.13188938547486034,0.13008268156424582,0.34560893854748603,0.012787147535959931,0.0,F,0.2583135391923991,0.3466235084787865,1.4635062870506212,1.1267082500356478,1.4614612010567691,0.9986026120885524,1.2971070381445506,24696.0,32033.355414017824,24661.49010813889,0.25,1.5,0.0,8021.671424965489,16639.8186831734,0.0,17.9,2.245012621260303,1.0,0.8,430.0,23.965057306858977,406.03494269314103,22.0,400.0,8140.0,9460.0,16840.0,323.4,323.4,407.0,0.0073,0.0072,36092.24582129797,-5.566107574850321e-10,14436898.328519188,47.930114613717954,0.0033,30000,200000,5.9,5.9,15.0,24.1,21.2,15.4,3.1,14.1,-8628.4,-6267.8,-1261.7,-4626.799839360056,1804198.44,1310596.98,252340.0,883256.0893338346
108,3,0.09144893111638955,0.0027500000000000003,0.9302325581395349,19.545454545454547,0.14052499999999998,0.1386,0.3682380952380952,0.013624401243671591,0.0,F,0.2583135391923991,0.37482907789970976,1.4813025745167536,1.1361838554690908,1.3930476668652676,0.9404207424129554,1.226075920864169,25872.0,31721.03622459778,24330.56544770798,0.25,1.5,0.0,7728.9144109015015,16601.651036806477,0.0,16.8,2.1680521518729363,1.0,0.8,430.0,24.896401475951098,405.1035985240489,22.0,400.0,8140.0,9460.0,16840.0,323.4,323.4,407.0,0.0073,0.0072,36040.9292371382,3.92901711165905e-10,14416371.694855282,49.792802951902196,0.0033,30000,200000,5.9,5.9,15.0,24.1,21.2,15.4,3.1,14.1,-8628.4,-6267.8,-1261.7,-4801.843039472189,1804198.44,1310596.98,252340.0,916671.8362352409
109,3,0.1728154924760602,0.009411764705882352,1.0,10.625,0.11822674418604652,0.06333720930232557,1.2426651162790698,0.2264756695292754,0.11395348837209303,R,0.0,0.7167156649352542,1.9061082872898372,1.590255690613453,1.1375341917020523,0.5967836136526289,0.7153152781759516,808500.0,578332.4024052569,482499.5516381504,0.25,1.5,533120.0,268763.7864364862,213735.76520166424,533120.0,17.2,2.1962929407013485,1.0,0.8,1700.0,167.21987732880334,1532.7801226711968,160.0,1700.0,272000.0,272000.0,272000.0,419.0,406.7,376.3,0.005,0.0026,919696.3939911092,4.656612873077393e-10,1563483869.7848856,334.43975465760667,0.0033,30000,200000,37.5,85.0,132.5,318.0,574.0,574.0,398.0,127.2,-215996.2,-215996.2,-149767.4,-4126.753066268596,175496912.5,165237093.0,107458109.5,2195432.631254893
110,3,0.12818156108597284,0.007647058823529412,1.0,10.625,0.09776442307692308,0.052375,1.0275884615384616,0.18727795749536233,0.09423076923076923,R,0.0,0.5845978636042808,1.8257677259524294,1.5446468827962225,1.2917024691837524,0.7074845561255189,0.8362445058286893,725200.0,606444.5156269654,513067.80010222626,0.25,1.5,533120.0,296109.2747748701,216958.52532735618,533120.0,20.8,2.4382849278741148,1.0,0.8,1700.0,144.10824387739126,1555.8917561226087,160.0,1700.0,272000.0,272000.0,272000.0,419.0,406.7,376.3,0.005,0.0026,936742.6306520572,-1.0477378964424133e-09,1592462472.1084974,288.2164877547825,0.0033,30000,200000,37.5,85.0,132.5,318.0,574.0,574.0,398.0,127.2,-215996.2,-215996.2,-141919.73305228626,8675.372597482525,175496912.5,165237093.0,101827408.4650154,-4615298.221860703
111,2,0.1437712104072398,0.0058823529411764705,1.0,10.625,0.09776442307692308,0.11545240384615385,1.0275884615384616,0.3766119498462824,0.09423076923076923,R,0.0,0.655697603772369,1.209699099701829,0.9724195005806027,1.1516383460192492,0.9520039704940749,1.1843019862637887,813400.0,963311.2356269656,774360.0295998806,0.25,1.5,533120.0,296109.2747748701,478250.7548250105,533120.0,20.8,2.4382849278741148,1.0,0.8,1700.0,144.10824387739126,1555.8917561226087,160.0,1700.0,272000.0,272000.0,272000.0,421.3,406.7,376.3,0.005,0.0057,936742.6306520572,-1.0477378964424133e-09,1592462472.1084974,288.2164877547825,0.0033,30000,200000,37.5,85.0,132.5,318.0,574.0,574.0,398.0,127.2,-215996.2,-215996.2,-141919.73305228626,8675.372597482525,175496912.5,165237093.0,101827408.4650154,-4615298.221860703
112,2,0.20098039215686275,0.012352941176470587,1.0,10.625,0.13833333333333334,0.3048244897959184,1.4540027210884354,1.0495957598742567,0.13333333333333336,R,0.0,0.7705704608038367,0.8106563429120671,0.610611636998596,1.1242109272619119,1.3867910084111392,1.8411226697019152,803600.0,1479526.177372459,1114425.2543591915,0.25,1.5,533120.0,248061.82632647056,866363.428032721,533120.0,14.7,2.0145319240088,1.0,0.8,1700.0,189.49227357202705,1510.507726427973,160.0,1700.0,272000.0,272000.0,272000.0,414.9,406.7,376.3,0.005,0.0108,903415.9011476723,1.5133991837501526e-09,1535807031.951043,378.9845471440541,0.0033,30000,200000,37.5,85.0,132.5,318.0,574.0,574.0,398.0,127.2,-215996.2,-215996.2,-149767.4,-13509.191180535325,175496912.5,165237093.0,107458109.5,7186889.7080447925
113,1,0.18310028929604627,0.01,1.0,10.625,0.11112021857923497,0.24485901639344262,1.1679693989071038,0.8431179054727636,0.10710382513661201,R,0.0,0.7832755592429869,0.7970087836713345,0.6131094357621699,1.0155955552982896,1.2742589242493148,1.656467012346304,911400.0,1509704.0350524213,1161359.5835608256,0.25,1.5,533120.0,277447.07016159367,883912.513399232,533120.0,18.3,2.2724677009632233,1.0,0.8,1700.0,158.89538065140658,1541.1046193485934,160.0,1700.0,272000.0,272000.0,272000.0,414.9,406.7,376.3,0.005,0.0108,925613.7890988612,2.0954757928848267e-09,1573543441.468064,317.79076130281317,0.0033,30000,200000,37.5,85.0,132.5,318.0,574.0,574.0,398.0,127.2,-215996.2,-215996.2,-149767.4,55.27538633979023,175496912.5,165237093.0,107458109.5,-29406.505532768402
114,1,0.12125282805429863,0.019411764705882354,1.0,10.625,0.09776442307692308,0.12329038461538461,0.46097115384615384,0.37580741446802063,0.09423076923076923,R,0.0,0.5529979790851305,0.8152807582139162,0.6530071087249925,0.9591926187893631,1.1765181615358162,1.468885416365839,686000.0,1007655.3956269654,807091.45881357,0.25,1.5,533120.0,296194.12439986743,510897.33441370254,533120.0,20.8,2.4382849278741148,1.0,0.8,1700.0,143.56451111858692,1556.435488881413,160.0,1700.0,272000.0,272000.0,272000.0,420.4,406.7,382.0,0.005,0.0061,658006.1364895031,0.0,1118610432.0321553,287.12902223717384,0.0033,30000,200000,37.5,132.5,318.0,451.0,567.0574739729576,127.23450247038662,127.2,127.2,-216615.9550576698,-45223.35195737006,9026.18726923399,47913.29074976267,176000463.48435673,32447755.02941302,-4801931.627232483,-19117403.009155307
115,2,0.16568269643623876,0.004705882352941176,1.0,10.625,0.14843065693430657,0.18718540145985402,0.6998686131386862,0.5705689212361189,0.14306569343065692,R,0.0,0.6132498314780404,0.8421353236707778,0.6492618303080339,0.9982054190468984,1.1853266226808155,1.5374466393216322,617400.0,949219.5551171757,731820.6568431355,0.25,1.5,533120.0,239381.7432254515,492438.913617684,533120.0,13.7,1.9379650109761,1.0,0.8,1700.0,199.7976117054189,1500.2023882945812,160.0,1700.0,272000.0,272000.0,272000.0,420.4,406.7,382.0,0.005,0.0061,616292.0257195551,6.984919309616089e-10,1047696443.7232437,399.5952234108378,0.0033,30000,200000,37.5,132.5,318.0,451.0,567.0574739729576,127.23450247038662,127.2,127.2,-216615.9550576698,-48603.579943687684,-17142.552749545368,10799.763238852323,176000463.48435673,34873068.60959591,9119838.062758137,-4309105.532302077
116,1,0.17647058823529413,0.019411764705882354,1.0,10.625,0.13833333333333334,0.3048244897959184,0.6522585034013606,1.0495957598742567,0.13333333333333336,R,0.0,0.6765984533887347,0.5601251101187236,0.42190369988964843,0.8846620866171041,1.579400870690464,2.096834151604959,705600.0,1479526.177372459,1114425.2543591915,0.25,1.5,533120.0,248061.82632647053,866363.4280327209,533120.0,14.7,2.0145319240088,1.0,0.8,1700.0,189.49227357202722,1510.5077264279728,160.0,1700.0,272000.0,272000.0,272000.0,414.9,406.7,382.0,0.005,0.0108,624217.5683170287,4.656612873077393e-10,1061169866.1389488,378.98454714405443,0.0033,30000,200000,37.5,132.5,318.0,451.0,567.0574739729576,127.23450247038662,127.2,127.2,-216615.9550576698,-48603.579943687684,-13509.191180535387,15952.738294272142,176000463.48435673,34873068.60959591,7186889.708044826,-6365142.579414585
117,1,0.15258357441337192,0.018823529411764704,1.0,10.625,0.11112021857923497,0.24485901639344262,0.5239453551912568,0.8431179054727636,0.10710382513661201,R,0.0,0.6527296327024891,0.5566023352442258,0.4281736295722173,0.8511065915315565,1.5291107090991782,1.9877604148155645,759500.0,1509704.0350524213,1161359.5835608258,0.25,1.5,533120.0,277447.0701615937,883912.5133992321,533120.0,18.3,2.2724677009632233,1.0,0.8,1700.0,158.89538065140653,1541.1046193485936,160.0,1700.0,272000.0,272000.0,272000.0,414.9,406.7,382.0,0.005,0.0108,646415.4562682172,2.6775524020195007e-09,1098906275.6559691,317.79076130281305,0.0033,30000,200000,37.5,132.5,318.0,451.0,567.0574739729576,127.23450247038662,127.2,127.2,-216615.9550576698,-48603.579943687684,55.27538633982029,35190.393708299554,176000463.48435673,34873068.60959591,-29406.50553278439,-14040967.089611523
118,3,0.029527622745288362,0.002424242,0.7857142857142857,42.0,0.0,0.0,0.34895205047318617,0.0,0.0,B,0.3076923076923077,0.2351110886713846,8.500934083363887,7.249598980977906,4.150835933117854,0.48827998104831033,0.5725607642587072,14602.0,8360.532279705641,7129.864283267428,0.25,1.5,0.0,7129.864283267428,0.0,0.0,63.4,4.500893239967269,0.94,0.74,420.0,23.975038779231465,396.02496122076855,10.0,330.0,3000.0,4200.0,7800.0,0.0,0.0,315.56,0.0,0.0,60610.506295386906,4.532921593636274e-09,20001467.07747768,47.95007755846293,0.0033,30000,200000,10.5,49.5,370.5,409.5,84.82300164692441,84.82300164692441,84.82300164692441,84.82300164692441,-26766.74639970347,1809.581822042628,26766.74639970347,26766.74639970347,5339965.906740842,-290437.8824378418,4296062.797152407,5339965.906740842
119,3,0.05639093352027106,0.003333333,0.7857142857142857,21.0,0.0,0.0,0.34895205047318617,0.0,0.0,B,0.2222222222222222,0.4490078285513915,4.330363828851067,3.741682065416461,1.6203487873360611,0.374183059755968,0.4330535729672455,38612.0,16721.064559411283,14447.956303297437,0.25,1.5,0.0,14447.956303297437,0.0,0.0,63.4,4.500893239967269,0.94,0.74,420.0,18.747528185024652,401.25247181497537,20.0,330.0,6000.0,8400.0,10800.0,0.0,0.0,315.56,0.0,0.0,62564.907376619994,1.382431946694851e-10,20646419.434284598,37.495056370049305,0.0033,30000,200000,10.5,49.5,370.5,409.5,84.82300164692441,84.82300164692441,84.82300164692441,84.82300164692441,-26766.74639970347,17924.361188885832,26766.74639970347,26766.74639970347,5339965.906740842,-2876859.970816176,4296062.797152407,5339965.906740842
120,3,0.04729232386961094,0.005757576,0.7857142857142857,10.5,0.0,0.0,0.49779179810725555,0.0,0.0,B,0.1,0.37656095266111983,2.194782906161018,1.9319551600963683,1.2826311029087245,0.5843999874922599,0.6639031429925865,50372.0,33442.129118822566,29437.396169960113,0.25,1.5,0.0,29437.396169960113,0.0,0.0,63.4,4.500893239967269,0.94,0.74,420.0,11.228415665356515,408.7715843346435,40.0,330.0,12000.0,16800.0,16800.0,0.0,0.0,315.56,0.0,0.0,64608.69391571827,0.0,21320868.99218703,22.45683133071303,0.0033,30000,200000,10.5,49.5,370.5,409.5,84.82300164692441,84.82300164692441,84.82300164692441,84.82300164692441,-26766.74639970347,26766.74639970347,26766.74639970347,26766.74639970347,5339965.906740842,-4296062.797152407,4296062.797152407,5339965.906740842
121,3,0.06049382716049383,0.003958333,0.8421052631578947,28.5,0.0,0.0,0.539765625,0.0,0.0,B,0.2222222222222222,0.34220476324089705,5.034168966613527,4.210070883296214,2.1643784596775903,0.4299375873220962,0.514095491423893,31360.0,16122.034611053285,13482.842738420937,0.25,1.5,0.0,13482.842738420937,0.0,0.0,32.0,3.0901681212305276,1.0,0.8,570.0,24.60723294514595,545.3927670548541,20.0,480.0,9000.0,11400.0,16200.0,0.0,0.0,367.5,0.0,0.0,67874.90849548923,8.014467312023044e-09,32579956.07783483,49.2144658902919,0.0033,30000,200000,10.5,49.5,520.5,559.5,84.82300164692441,84.82300164692441,84.82300164692441,84.82300164692441,-31172.45310524472,324.8050645501107,31172.45310524472,31172.45310524472,8556838.377389675,-76491.59270155108,7341112.706285131,8556838.377389675
122,3,0.058994386503529124,0.001875,0.8421052631578947,19.0,0.0,0.0,0.5380841121495327,0.0,0.0,B,0.17391304347826086,0.33424368088205003,3.367093005313884,2.8342231349697533,1.7512034614177816,0.5200935818090159,0.6178777668599019,39200.0,24220.808460908156,20387.66840691342,0.25,1.5,0.0,20387.66840691342,0.0,0.0,32.1,3.0954756188626003,1.0,0.8,570.0,21.143353580328167,548.8566464196718,30.0,480.0,13500.0,17100.0,20700.0,0.0,0.0,367.5,0.0,0.0,68647.17568757704,3.878085408359766e-09,32950644.330036975,42.286707160656334,0.0033,30000,200000,10.5,49.5,520.5,559.5,84.82300164692441,84.82300164692441,84.82300164692441,84.82300164692441,-31172.45310524472,9549.64589047121,31172.45310524472,31172.45310524472,8556838.377389675,-2248941.60720597,7341112.706285131,8556838.377389675
123,3,0.07004623671290339,0.002708333,0.8421052631578947,14.25,0.0,0.0,0.5186936936936938,0.0,0.0,B,0.14285714285714285,0.404209879574232,2.491716175673004,2.11089493978604,1.1812287520562348,0.4740623204154418,0.5595867088373256,58780.0,32892.506745458,27865.38319401967,0.25,1.5,0.0,27865.38319401967,0.0,0.0,33.3,3.1585950345067313,1.0,0.8,570.0,18.619898847460895,551.380101152539,40.0,480.0,18000.0,22800.0,25200.0,0.0,0.0,367.5,0.0,0.0,69432.62604586549,1.0913936421275139e-09,33327660.502015434,37.23979769492179,0.0033,30000,200000,10.5,49.5,520.5,559.5,84.82300164692441,84.82300164692441,84.82300164692441,84.82300164692441,-31172.45310524472,18430.957424392185,31172.45310524472,31172.45310524472,8556838.377389675,-4340490.473444359,7341112.706285131,8556838.377389675
124,3,0.11287477954144622,0.003958333,0.8421052631578947,28.5,0.15162857142857142,0.15162857142857142,0.5035714285714287,0.013015169564872002,0.0,B,0.2222222222222222,0.6610647123232202,1.5865806286137114,1.2109246304460135,1.466955868224476,0.9246021549539789,1.211434495047111,62720.0,75981.1715293548,57991.047158713554,0.25,1.5,0.0,13677.16353535273,44313.88362336082,0.0,34.3,3.210416552476372,1.0,0.8,570.0,37.469278838489934,532.5307211615101,20.0,480.0,9000.0,11400.0,16200.0,284.2,284.2,367.5,0.0183,0.0183,92007.47205503914,1.4915713109076023e-09,44163586.586418785,74.93855767697987,0.0033,30000,200000,10.5,49.5,67.5,82.5,113.1,56.5,5.5,5.5,-41564.25,-12658.42104759347,-360.3213779991334,366.27387133439254,11409386.625,2981058.1567082624,78369.89971481152,-74170.45894521449
125,3,0.1527418891759977,0.003958333,0.8421052631578947,28.5,0.17278604651162788,0.17278604651162788,0.5738372093023256,0.014831239736714606,0.0,B,0.2222222222222222,0.837994958065076,1.6139724534987177,1.2220258006036406,1.2293417459397746,0.7616869440831204,1.005986735576712,74480.0,74925.89206575352,56730.44359531081,0.25,1.5,0.0,12659.314983107419,44071.12861220339,0.0,30.1,2.987866523790952,1.0,0.8,570.0,40.38652487036534,529.6134751296347,20.0,480.0,9000.0,11400.0,16200.0,284.2,284.2,367.5,0.0183,0.0183,91561.37323759441,8.731149137020111e-11,43949459.15404531,80.77304974073068,0.0033,30000,200000,10.5,49.5,67.5,82.5,113.1,56.5,5.5,5.5,-41564.25,-14437.637659777409,-596.5005743067356,77.61040918065635,11409386.625,3400063.6688775797,129738.874911715,-15716.107859082911
126,3,0.11093423891895716,0.003958333,0.8421052631578947,28.5,0.149021776504298,0.149021776504298,0.4949140401146132,0.012791413068054718,0.0,B,0.2222222222222222,0.6553575720337994,1.5828942617725057,1.2093860384818222,1.467894757996548,0.9273485876136902,1.2137520289544927,62720.0,76126.52725602579,58163.30341513065,0.25,1.5,0.0,13818.021543695944,44345.2818714347,0.0,34.9,3.2411833905621954,1.0,0.8,570.0,37.091958452127436,532.9080415478726,20.0,480.0,9000.0,11400.0,16200.0,284.2,284.2,367.5,0.0183,0.0183,92066.35922154349,2.1827872842550278e-09,44191852.42634088,74.18391690425487,0.0033,30000,200000,10.5,49.5,67.5,82.5,113.1,56.5,5.5,5.5,-41564.25,-12407.854691033042,-327.06035721677546,406.92623006838556,11409386.625,2922049.7797382814,71135.62769464866,-82402.56158884808
127,3,0.1276665038267383,0.006666667,0.8421052631578947,19.0,0.0973943820224719,0.0973943820224719,0.48518258426966293,0.012539896518963752,0.0,B,0.17391304347826086,0.7617315857285927,1.4104657212188187,1.1030902303151082,0.9942457325342527,0.7049059878428666,0.9013276568048626,94080.0,84796.90595220147,66317.55533625689,0.25,1.5,0.0,21281.211402630775,45036.34393362611,0.0,35.6,3.276778751508063,1.0,0.8,570.0,28.787297513943653,541.2127024860564,30.0,480.0,13500.0,17100.0,20700.0,284.2,284.2,367.5,0.0122,0.0122,93538.6385168225,5.748006515204906e-10,44898546.488074794,57.574595027887305,0.0033,30000,200000,10.5,49.5,67.5,82.5,113.1,56.5,5.5,5.5,-41564.25,-5229.765809799852,625.7832995840904,1563.1,11409386.625,1231609.8482078651,-136107.86765953965,-316527.75
128,3,0.1261559696342305,0.004791667,0.8421052631578947,19.0,0.10108571428571429,0.10108571428571429,0.5035714285714287,0.013015169564872002,0.0,B,0.17391304347826086,0.7388475983112512,1.4193923936396087,1.107673228832596,1.0428102541066375,0.7346877852661036,0.9414421392179723,89572.0,84326.85529403221,65807.45430185543,0.25,1.5,0.0,20825.1843155008,44982.26998635462,0.0,34.3,3.210416552476372,1.0,0.8,570.0,29.437117294608296,540.5628827053918,30.0,480.0,13500.0,17100.0,20700.0,284.2,284.2,367.5,0.0122,0.0122,93406.60008083974,-9.240466170012951e-10,44835168.03880307,58.87423458921659,0.0033,30000,200000,10.5,49.5,67.5,82.5,113.1,56.5,5.5,5.5,-41564.25,-5937.490487492692,531.8375459080498,1456.6903338876166,11409386.625,1398279.0098045291,-115674.66623500084,-294979.79261224234
129,3,0.12325986907926709,0.006666667,0.8421052631578947,19.0,0.1025810650887574,0.1025810650887574,0.5110207100591717,0.013207701659026913,0.0,B,0.17391304347826086,0.7166053600133105,1.422908319368111,1.1094671465178239,1.082498495585358,0.760764752620237,0.97569224918727,86240.0,84143.69956991017,65608.35226596924,0.25,1.5,0.0,20647.726934691756,44960.625331277486,0.0,33.8,3.1845920384580424,1.0,0.8,570.0,29.6972263808595,540.3027736191405,30.0,480.0,13500.0,17100.0,20700.0,284.2,284.2,367.5,0.0122,0.0122,93354.67025928128,-6.548361852765083e-11,44810241.724455014,59.394452761719,0.0033,30000,200000,10.5,49.5,67.5,82.5,113.1,56.5,5.5,5.5,-41564.25,-6212.097701526544,495.3852608593081,1412.1375410502653,11409386.625,1462949.0087095012,-107746.29423689951,-285957.8520626787
130,3,0.11856368563685638,0.006875,0.8421052631578947,14.25,0.07971463414634146,0.07971463414634146,0.5266006097560977,0.013610375490094806,0.0,B,0.14285714285714285,0.6790294542204233,1.2934444958965916,1.0216297406997588,0.9617749980947289,0.7435765517159237,0.9414124900435721,98000.0,92258.42402427006,72870.50206816052,0.25,1.5,0.0,27298.408081108373,45572.09398705215,0.0,32.8,3.132421772212981,1.0,0.8,570.0,25.325422583843533,544.6745774161565,40.0,480.0,18000.0,22800.0,25200.0,284.2,284.2,367.5,0.0092,0.0092,94253.94981328343,-3.5070115700364113e-09,45241895.91037604,50.650845167687066,0.0033,30000,200000,10.5,49.5,67.5,82.5,113.1,56.5,5.5,5.5,-41564.25,-847.2714751545454,1207.5303351564762,1563.1,11409386.625,199532.43239889544,-262637.84789653355,-316527.75
131,3,0.10906515580736545,0.006875,0.8421052631578947,14.25,0.07406912181303116,0.07406912181303116,0.48930594900849866,0.01264646787748186,0.0,B,0.14285714285714285,0.6479975693305933,1.2747183710749843,1.0111038174128804,0.9742078009344884,0.7642533621861338,0.9635091710238045,97020.0,93479.65977272952,74147.8611992987,0.25,1.5,0.0,28482.201202611144,45665.65999668756,0.0,35.3,3.2615625201868137,1.0,0.8,570.0,24.207127980721673,545.7928720192783,40.0,480.0,18000.0,22800.0,25200.0,284.2,284.2,367.5,0.0092,0.0092,94517.64084666407,-5.675246939063072e-10,45368467.606398754,48.414255961443345,0.0033,30000,200000,10.5,49.5,67.5,82.5,113.1,56.5,5.5,5.5,-41564.25,836.2701108124317,1431.0093067450132,1563.1,11409386.625,-196941.61109632766,-311244.5242170404,-316527.75
132,3,0.11297330850403477,0.006875,0.8421052631578947,14.25,0.07303463687150838,0.07303463687150838,0.4824720670391062,0.012469841231148315,0.0,B,0.14285714285714285,0.6759543401367075,1.2711302104556046,1.0090701585548776,0.9278718876636998,0.7299581742543335,0.9195315903430693,101920.0,93718.65968776563,74397.33712000167,0.25,1.5,0.0,28714.30501834491,45683.032101656754,0.0,35.8,3.286890866004604,1.0,0.8,570.0,23.999497760007785,546.0005022399922,40.0,480.0,18000.0,22800.0,25200.0,284.2,284.2,367.5,0.0092,0.0092,94568.70279068428,0.0,45392977.33952846,47.99899552001557,0.0033,30000,200000,10.5,49.5,67.5,82.5,113.1,56.5,5.5,5.5,-41564.25,1166.1172583346859,1474.7943263276134,1563.1,11409386.625,-274620.6143378185,-320767.76597625593,-316527.75
133,3,0.09870787648565427,0.004375,0.8421052631578947,28.5,0.12541258741258743,0.12541258741258743,0.3204545454545455,0.010764897903909082,0.0,B,0.2222222222222222,0.6465177533255974,1.2873170038697654,0.9964267456120256,1.1620316520555785,0.9026771561025214,1.1661987769525746,68600.0,80001.23609894661,61923.65290863297,0.25,1.5,0.0,15622.876198675445,46300.77670995752,0.0,42.9,3.6307899995136284,0.9871052631578947,0.7871052631578948,570.0,32.139224494936066,537.8607755050639,20.0,480.0,9000.0,11400.0,16200.0,294.0,294.0,292.5,0.0183,0.0183,79715.37133101268,2.9103830456733704e-10,38263378.23888609,64.27844898987213,0.0033,30000,200000,10.5,49.5,75.0,105.0,113.1,56.5,11.0,11.0,-33081.75,-8573.454579141488,1210.9573512856969,3234.0,9080940.375,2019048.5533878203,-254301.04376999635,-582120.0
134,3,0.0894364590463153,0.004375,0.8421052631578947,28.5,0.11047638603696099,0.11047638603696099,0.28228952772073923,0.009482836141225864,0.0,B,0.2222222222222222,0.6241357753473161,1.2652511839232163,0.9859312437951062,1.1349263974924972,0.8969969061584945,1.1511212416028829,70560.0,81223.11480749941,63292.10169854337,0.25,1.5,0.0,16815.12222239959,46476.97947614377,0.0,48.7,3.8930550823506533,0.9718421052631578,0.7718421052631579,570.0,30.09233536690356,539.9076646330965,20.0,480.0,9000.0,11400.0,16200.0,294.0,294.0,292.5,0.0183,0.0183,80080.4066070706,3.5652192309498787e-10,38438595.171393886,60.18467073380712,0.0033,30000,200000,10.5,49.5,75.0,105.0,113.1,56.5,11.0,11.0,-33081.75,-6620.1470707699555,1787.154256410043,3234.0,9080940.375,1559044.6351663244,-375302.39384610904,-582120.0
135,3,0.08521739130434783,0.007291667,0.8421052631578947,19.0,0.08967,0.08967,0.34368750000000003,0.01154535300194249,0.0,B,0.17391304347826086,0.5389621055591324,1.1620884143714767,0.9152454167369188,1.1462846203573327,0.9864005235585352,1.2524341552499951,70560.0,88371.75399443966,69600.42094229025,0.25,1.5,0.0,22795.071202034538,46805.34974025572,0.0,40.0,3.4936759084672446,0.9947368421052631,0.7947368421052632,570.0,26.277766855138953,543.7222331448611,30.0,480.0,13500.0,17100.0,20700.0,294.0,294.0,292.5,0.0122,0.0122,80881.8428124134,-6.846676114946604e-09,38823284.54995843,52.555533710277906,0.0033,30000,200000,10.5,49.5,75.0,105.0,113.1,56.5,11.0,11.0,-33081.75,-2168.0086569833566,3100.469422718774,3234.0,9080940.375,510566.03871958045,-651098.5787709425,-582120.0
136,3,0.08010311547046434,0.008333333,0.8421052631578947,19.0,0.07780477223427332,0.07780477223427332,0.29821041214750543,0.010017659871533614,0.0,B,0.17391304347826086,0.5438759692082712,1.1337913111479256,0.8998127417454804,1.06367470770721,0.9381573992045106,1.182106741057996,76440.0,90360.23928647321,71712.75159519279,0.25,1.5,0.0,24736.05530214784,46976.696293044944,0.0,46.1,3.7773317478215116,0.9786842105263157,0.7786842105263158,570.0,24.28729074842786,545.7127092515722,30.0,480.0,13500.0,17100.0,20700.0,294.0,294.0,292.5,0.0122,0.0122,81307.29465713914,-5.675246939063072e-10,39027501.43542679,48.57458149685572,0.0033,30000,200000,10.5,49.5,75.0,105.0,113.1,56.5,11.0,11.0,-33081.75,710.4303304081775,3234.0,3234.0,9080940.375,-167306.3428111258,-679140.0,-582120.0
